[('2', '-8'), ('3', '-9')] => [('2', '-7'), ('3', '-10')] : 0.71
[('2', '-8'), ('2', '-7'), ('3', '-11')] => [('3', '-10')] : 1.0
[('2', '-8'), ('2', '-7')] => [('3', '-11'), ('3', '-10')] : 0.47
[('2', '-8')] => [('2', '-7'), ('3', '-11'), ('3', '-10')] : 0.33
[('2', '-7'), ('2', '-4'), ('2', '-6')] => [('3', '-8')] : 0.83
[('2', '-7'), ('2', '-4')] => [('2', '-6'), ('3', '-8')] : 0.83
[('6', '-15'), ('8', '-13'), ('9', '-11')] => [('7', '-15')] : 0.83
[('6', '-15'), ('8', '-13')] => [('9', '-11'), ('7', '-15')] : 0.63
[('2', '-6'), ('3', '-8'), ('2', '-4')] => [('3', '-7')] : 0.88
[('2', '-6'), ('3', '-8')] => [('2', '-4'), ('3', '-7')] : 0.54
[('2', '-6')] => [('3', '-8'), ('2', '-4'), ('3', '-7')] : 0.29
[('2', '-4'), ('2', '-6'), ('2', '-7')] => [('2', '-5')] : 1.0
[('2', '-4'), ('2', '-6')] => [('2', '-7'), ('2', '-5')] : 0.6
[('2', '-4')] => [('2', '-6'), ('2', '-7'), ('2', '-5')] : 0.46
[('2', '-6'), ('3', '-7'), ('3', '-8')] => [('2', '-7')] : 0.5
[('2', '-6'), ('3', '-7')] => [('3', '-8'), ('2', '-7')] : 0.38
[('7', '-14'), ('7', '-12'), ('7', '-13')] => [('7', '-11')] : 1.0
[('7', '-14'), ('7', '-12')] => [('7', '-13'), ('7', '-11')] : 1.0
[('7', '-14')] => [('7', '-12'), ('7', '-13'), ('7', '-11')] : 0.28
[('4', '-11'), ('3', '-10'), ('8', '-11')] => [('3', '-9')] : 1.0
[('4', '-11'), ('3', '-10')] => [('8', '-11'), ('3', '-9')] : 0.5
[('4', '-11')] => [('3', '-10'), ('8', '-11'), ('3', '-9')] : 0.31
[('3', '-11'), ('3', '-10'), ('3', '-13')] => [('3', '-12')] : 1.0
[('3', '-11'), ('3', '-10')] => [('3', '-13'), ('3', '-12')] : 0.26
[('7', '-13'), ('8', '-12'), ('7', '-14')] => [('8', '-13')] : 0.71
[('7', '-13'), ('8', '-12')] => [('7', '-14'), ('8', '-13')] : 0.38
[('5', '-15'), ('4', '-13'), ('4', '-14')] => [('6', '-15')] : 1.0
[('5', '-15'), ('4', '-13')] => [('4', '-14'), ('6', '-15')] : 1.0
[('3', '-10'), ('3', '-11'), ('2', '-9')] => [('4', '-14')] : 0.55
[('3', '-10'), ('3', '-11')] => [('2', '-9'), ('4', '-14')] : 0.32
[('4', '-9'), ('2', '-4'), ('2', '-5')] => [('2', '-6')] : 1.0
[('4', '-9'), ('2', '-4')] => [('2', '-5'), ('2', '-6')] : 1.0
[('4', '-9')] => [('2', '-4'), ('2', '-5'), ('2', '-6')] : 0.36
[('5', '-15'), ('4', '-14'), ('6', '-15')] => [('7', '-15')] : 0.83
[('5', '-15'), ('4', '-14')] => [('6', '-15'), ('7', '-15')] : 0.71
[('2', '-4'), ('3', '-9'), ('3', '-7')] => [('3', '-8')] : 1.0
[('2', '-4'), ('3', '-9')] => [('3', '-7'), ('3', '-8')] : 0.71
[('2', '-4')] => [('3', '-9'), ('3', '-7'), ('3', '-8')] : 0.38
[('4', '-14'), ('2', '-9'), ('3', '-11')] => [('3', '-12')] : 0.86
[('4', '-14'), ('2', '-9')] => [('3', '-11'), ('3', '-12')] : 0.86
[('4', '-14')] => [('2', '-9'), ('3', '-11'), ('3', '-12')] : 0.46
[('2', '-5'), ('2', '-6'), ('2', '-7')] => [('3', '-11')] : 0.5
[('2', '-5'), ('2', '-6')] => [('2', '-7'), ('3', '-11')] : 0.31
[('2', '-5')] => [('2', '-6'), ('2', '-7'), ('3', '-11')] : 0.26
[('4', '-13'), ('5', '-15'), ('4', '-14')] => [('7', '-15')] : 1.0
[('4', '-13'), ('5', '-15')] => [('4', '-14'), ('7', '-15')] : 1.0
[('4', '-13')] => [('5', '-15'), ('4', '-14'), ('7', '-15')] : 0.31
[('2', '-8'), ('4', '-14'), ('3', '-12')] => [('2', '-9')] : 1.0
[('2', '-8'), ('4', '-14')] => [('3', '-12'), ('2', '-9')] : 1.0
[('4', '-14'), ('3', '-12'), ('3', '-11')] => [('4', '-13')] : 0.71
[('4', '-14'), ('3', '-12')] => [('3', '-11'), ('4', '-13')] : 0.71
[('4', '-14')] => [('3', '-12'), ('3', '-11'), ('4', '-13')] : 0.38
[('3', '-10'), ('2', '-6'), ('3', '-9')] => [('4', '-11')] : 0.71
[('3', '-10'), ('2', '-6')] => [('3', '-9'), ('4', '-11')] : 0.63
[('7', '-12'), ('6', '-14'), ('7', '-13')] => [('6', '-13')] : 0.71
[('7', '-12'), ('6', '-14')] => [('7', '-13'), ('6', '-13')] : 0.63
[('7', '-12')] => [('6', '-14'), ('7', '-13'), ('6', '-13')] : 0.25
[('3', '-11'), ('3', '-10'), ('2', '-8')] => [('2', '-5')] : 0.56
[('3', '-11'), ('3', '-10')] => [('2', '-8'), ('2', '-5')] : 0.26
[('5', '-17'), ('8', '-12'), ('6', '-16')] => [('8', '-13')] : 1.0
[('5', '-17'), ('8', '-12')] => [('6', '-16'), ('8', '-13')] : 1.0
[('5', '-17')] => [('8', '-12'), ('6', '-16'), ('8', '-13')] : 0.33
[('3', '-10'), ('2', '-6'), ('3', '-9')] => [('2', '-7')] : 0.71
[('3', '-10'), ('2', '-6')] => [('3', '-9'), ('2', '-7')] : 0.63
[('6', '-16'), ('7', '-15'), ('5', '-17')] => [('7', '-14')] : 0.71
[('6', '-16'), ('7', '-15')] => [('5', '-17'), ('7', '-14')] : 0.71
[('6', '-16')] => [('7', '-15'), ('5', '-17'), ('7', '-14')] : 0.36
[('2', '-8'), ('3', '-11'), ('2', '-9')] => [('2', '-10')] : 0.56
[('2', '-8'), ('3', '-11')] => [('2', '-9'), ('2', '-10')] : 0.5
[('2', '-8'), ('2', '-5'), ('3', '-10')] => [('2', '-7')] : 1.0
[('2', '-8'), ('2', '-5')] => [('3', '-10'), ('2', '-7')] : 0.71
[('2', '-7'), ('2', '-6'), ('3', '-9')] => [('2', '-5')] : 0.67
[('2', '-7'), ('2', '-6')] => [('3', '-9'), ('2', '-5')] : 0.4
[('2', '-7')] => [('2', '-6'), ('3', '-9'), ('2', '-5')] : 0.27
[('5', '-11'), ('6', '-11'), ('7', '-9')] => [('7', '-10')] : 0.83
[('5', '-11'), ('6', '-11')] => [('7', '-9'), ('7', '-10')] : 0.42
[('5', '-11')] => [('6', '-11'), ('7', '-9'), ('7', '-10')] : 0.29
[('2', '-6'), ('3', '-8'), ('2', '-5')] => [('3', '-9')] : 0.67
[('2', '-6'), ('3', '-8')] => [('2', '-5'), ('3', '-9')] : 0.46
[('2', '-6')] => [('3', '-8'), ('2', '-5'), ('3', '-9')] : 0.25
[('2', '-8'), ('3', '-10'), ('2', '-9')] => [('2', '-7')] : 0.78
[('2', '-8'), ('3', '-10')] => [('2', '-9'), ('2', '-7')] : 0.7
[('2', '-8')] => [('3', '-10'), ('2', '-9'), ('2', '-7')] : 0.33
[('3', '-9'), ('3', '-7'), ('2', '-6')] => [('2', '-5')] : 0.71
[('3', '-9'), ('3', '-7')] => [('2', '-6'), ('2', '-5')] : 0.63
[('2', '-10'), ('3', '-12'), ('2', '-8')] => [('3', '-11')] : 1.0
[('2', '-10'), ('3', '-12')] => [('2', '-8'), ('3', '-11')] : 0.42
[('2', '-10')] => [('3', '-12'), ('2', '-8'), ('3', '-11')] : 0.28
[('3', '-9'), ('2', '-6'), ('3', '-8')] => [('2', '-4')] : 0.67
[('3', '-9'), ('2', '-6')] => [('3', '-8'), ('2', '-4')] : 0.5
[('3', '-9')] => [('2', '-6'), ('3', '-8'), ('2', '-4')] : 0.29
[('3', '-11'), ('3', '-12'), ('2', '-8')] => [('2', '-9')] : 1.0
[('3', '-11'), ('3', '-12')] => [('2', '-8'), ('2', '-9')] : 0.4
[('3', '-13'), ('3', '-12'), ('3', '-11')] => [('2', '-10')] : 0.75
[('3', '-13'), ('3', '-12')] => [('3', '-11'), ('2', '-10')] : 0.55
[('3', '-13')] => [('3', '-12'), ('3', '-11'), ('2', '-10')] : 0.5
[('7', '-15'), ('8', '-12'), ('7', '-14')] => [('8', '-13')] : 1.0
[('7', '-15'), ('8', '-12')] => [('7', '-14'), ('8', '-13')] : 0.83
[('7', '-15')] => [('8', '-12'), ('7', '-14'), ('8', '-13')] : 0.31
[('3', '-7'), ('4', '-9'), ('2', '-5')] => [('3', '-8')] : 1.0
[('3', '-7'), ('4', '-9')] => [('2', '-5'), ('3', '-8')] : 0.71
[('3', '-7')] => [('4', '-9'), ('2', '-5'), ('3', '-8')] : 0.33
[('3', '-9'), ('2', '-5'), ('3', '-7')] => [('2', '-6')] : 1.0
[('3', '-9'), ('2', '-5')] => [('3', '-7'), ('2', '-6')] : 0.56
[('8', '-13'), ('6', '-16'), ('7', '-14')] => [('5', '-17')] : 1.0
[('8', '-13'), ('6', '-16')] => [('7', '-14'), ('5', '-17')] : 0.83
[('8', '-13')] => [('6', '-16'), ('7', '-14'), ('5', '-17')] : 0.33
[('7', '-15'), ('8', '-12'), ('6', '-16')] => [('8', '-13')] : 1.0
[('7', '-15'), ('8', '-12')] => [('6', '-16'), ('8', '-13')] : 0.83
[('7', '-15')] => [('8', '-12'), ('6', '-16'), ('8', '-13')] : 0.31
[('3', '-9'), ('2', '-5'), ('2', '-6')] => [('3', '-11')] : 0.63
[('3', '-9'), ('2', '-5')] => [('2', '-6'), ('3', '-11')] : 0.56
[('3', '-11'), ('3', '-9'), ('3', '-10')] => [('2', '-7')] : 0.56
[('3', '-11'), ('3', '-9')] => [('3', '-10'), ('2', '-7')] : 0.56
[('2', '-6'), ('3', '-7'), ('2', '-4')] => [('2', '-5')] : 1.0
[('2', '-6'), ('3', '-7')] => [('2', '-4'), ('2', '-5')] : 0.54
[('2', '-6')] => [('3', '-7'), ('2', '-4'), ('2', '-5')] : 0.29
[('2', '-8'), ('2', '-7'), ('2', '-6')] => [('2', '-5')] : 0.75
[('2', '-8'), ('2', '-7')] => [('2', '-6'), ('2', '-5')] : 0.4
[('2', '-8')] => [('2', '-7'), ('2', '-6'), ('2', '-5')] : 0.29
[('2', '-4'), ('3', '-8'), ('2', '-6')] => [('4', '-9')] : 0.63
[('2', '-4'), ('3', '-8')] => [('2', '-6'), ('4', '-9')] : 0.63
[('2', '-4')] => [('3', '-8'), ('2', '-6'), ('4', '-9')] : 0.38
[('2', '-5'), ('3', '-9'), ('2', '-7')] => [('2', '-6')] : 0.86
[('2', '-5'), ('3', '-9')] => [('2', '-7'), ('2', '-6')] : 0.67
[('2', '-5')] => [('3', '-9'), ('2', '-7'), ('2', '-6')] : 0.32
[('2', '-6'), ('3', '-9'), ('2', '-4')] => [('3', '-7')] : 0.71
[('2', '-6'), ('3', '-9')] => [('2', '-4'), ('3', '-7')] : 0.42
[('2', '-9'), ('4', '-14'), ('3', '-11')] => [('4', '-13')] : 0.71
[('2', '-9'), ('4', '-14')] => [('3', '-11'), ('4', '-13')] : 0.71
[('2', '-8'), ('3', '-11'), ('3', '-12')] => [('3', '-10')] : 0.83
[('2', '-8'), ('3', '-11')] => [('3', '-12'), ('3', '-10')] : 0.5
[('4', '-14'), ('7', '-15'), ('5', '-15')] => [('6', '-15')] : 1.0
[('4', '-14'), ('7', '-15')] => [('5', '-15'), ('6', '-15')] : 1.0
[('4', '-14')] => [('7', '-15'), ('5', '-15'), ('6', '-15')] : 0.38
[('2', '-9'), ('2', '-8'), ('3', '-12')] => [('2', '-10')] : 0.83
[('2', '-9'), ('2', '-8')] => [('3', '-12'), ('2', '-10')] : 0.29
[('3', '-12'), ('3', '-11'), ('2', '-8')] => [('2', '-10')] : 0.83
[('3', '-12'), ('3', '-11')] => [('2', '-8'), ('2', '-10')] : 0.33
[('3', '-12')] => [('3', '-11'), ('2', '-8'), ('2', '-10')] : 0.25
[('8', '-13'), ('9', '-11'), ('6', '-15')] => [('9', '-12')] : 0.83
[('8', '-13'), ('9', '-11')] => [('6', '-15'), ('9', '-12')] : 0.63
[('8', '-13')] => [('9', '-11'), ('6', '-15'), ('9', '-12')] : 0.33
[('3', '-10'), ('2', '-9'), ('3', '-12')] => [('2', '-8')] : 0.71
[('3', '-10'), ('2', '-9')] => [('3', '-12'), ('2', '-8')] : 0.38
[('3', '-7'), ('2', '-7'), ('3', '-8')] => [('2', '-6')] : 1.0
[('3', '-7'), ('2', '-7')] => [('3', '-8'), ('2', '-6')] : 0.83
[('3', '-7')] => [('2', '-7'), ('3', '-8'), ('2', '-6')] : 0.33
[('3', '-10'), ('4', '-12'), ('3', '-11')] => [('4', '-13')] : 0.71
[('3', '-10'), ('4', '-12')] => [('3', '-11'), ('4', '-13')] : 0.5
[('3', '-10'), ('2', '-7'), ('3', '-9')] => [('3', '-11')] : 0.71
[('3', '-10'), ('2', '-7')] => [('3', '-9'), ('3', '-11')] : 0.5
[('4', '-11'), ('3', '-11'), ('3', '-10')] => [('3', '-9')] : 1.0
[('4', '-11'), ('3', '-11')] => [('3', '-10'), ('3', '-9')] : 0.63
[('4', '-11')] => [('3', '-11'), ('3', '-10'), ('3', '-9')] : 0.31
[('2', '-8'), ('2', '-5'), ('2', '-7')] => [('2', '-6')] : 0.86
[('2', '-8'), ('2', '-5')] => [('2', '-7'), ('2', '-6')] : 0.86
[('2', '-8')] => [('2', '-5'), ('2', '-7'), ('2', '-6')] : 0.29
[('3', '-9'), ('2', '-6'), ('3', '-10')] => [('4', '-11')] : 0.71
[('3', '-9'), ('2', '-6')] => [('3', '-10'), ('4', '-11')] : 0.42
[('7', '-13'), ('7', '-11'), ('7', '-12')] => [('7', '-14')] : 0.56
[('7', '-13'), ('7', '-11')] => [('7', '-12'), ('7', '-14')] : 0.56
[('2', '-5'), ('2', '-6'), ('2', '-7')] => [('3', '-8')] : 0.6
[('2', '-5'), ('2', '-6')] => [('2', '-7'), ('3', '-8')] : 0.38
[('2', '-5')] => [('2', '-6'), ('2', '-7'), ('3', '-8')] : 0.32
[('4', '-13'), ('4', '-14'), ('6', '-15')] => [('7', '-15')] : 1.0
[('4', '-13'), ('4', '-14')] => [('6', '-15'), ('7', '-15')] : 0.63
[('4', '-13')] => [('4', '-14'), ('6', '-15'), ('7', '-15')] : 0.31
[('3', '-11'), ('2', '-10'), ('3', '-12')] => [('3', '-13')] : 0.67
[('3', '-11'), ('2', '-10')] => [('3', '-12'), ('3', '-13')] : 0.55
[('2', '-10'), ('3', '-13'), ('3', '-11')] => [('3', '-12')] : 1.0
[('2', '-10'), ('3', '-13')] => [('3', '-11'), ('3', '-12')] : 0.86
[('2', '-10')] => [('3', '-13'), ('3', '-11'), ('3', '-12')] : 0.33
[('4', '-14'), ('3', '-12'), ('2', '-9')] => [('3', '-11')] : 1.0
[('4', '-14'), ('3', '-12')] => [('2', '-9'), ('3', '-11')] : 0.86
[('4', '-14')] => [('3', '-12'), ('2', '-9'), ('3', '-11')] : 0.46
[('3', '-10'), ('2', '-9'), ('3', '-12')] => [('4', '-14')] : 0.71
[('3', '-10'), ('2', '-9')] => [('3', '-12'), ('4', '-14')] : 0.38
[('4', '-9'), ('2', '-4'), ('3', '-8')] => [('2', '-5')] : 1.0
[('4', '-9'), ('2', '-4')] => [('3', '-8'), ('2', '-5')] : 1.0
[('4', '-9')] => [('2', '-4'), ('3', '-8'), ('2', '-5')] : 0.36
[('3', '-10'), ('2', '-7'), ('2', '-6')] => [('3', '-11')] : 0.83
[('3', '-10'), ('2', '-7')] => [('2', '-6'), ('3', '-11')] : 0.5
[('3', '-8'), ('2', '-5'), ('2', '-6')] => [('3', '-9')] : 0.67
[('3', '-8'), ('2', '-5')] => [('2', '-6'), ('3', '-9')] : 0.67
[('3', '-8')] => [('2', '-5'), ('2', '-6'), ('3', '-9')] : 0.35
[('2', '-4'), ('3', '-9'), ('2', '-6')] => [('3', '-8')] : 0.86
[('2', '-4'), ('3', '-9')] => [('2', '-6'), ('3', '-8')] : 0.86
[('2', '-4')] => [('3', '-9'), ('2', '-6'), ('3', '-8')] : 0.46
[('2', '-8'), ('2', '-9'), ('3', '-11')] => [('2', '-10')] : 0.56
[('2', '-8'), ('2', '-9')] => [('3', '-11'), ('2', '-10')] : 0.29
[('9', '-11'), ('7', '-15'), ('8', '-13')] => [('6', '-15')] : 1.0
[('9', '-11'), ('7', '-15')] => [('8', '-13'), ('6', '-15')] : 1.0
[('9', '-11')] => [('7', '-15'), ('8', '-13'), ('6', '-15')] : 0.42
[('2', '-6'), ('3', '-11'), ('2', '-5')] => [('2', '-7')] : 0.83
[('2', '-6'), ('3', '-11')] => [('2', '-5'), ('2', '-7')] : 0.83
[('7', '-9'), ('5', '-11'), ('6', '-11')] => [('7', '-10')] : 0.83
[('7', '-9'), ('5', '-11')] => [('6', '-11'), ('7', '-10')] : 0.71
[('7', '-9')] => [('5', '-11'), ('6', '-11'), ('7', '-10')] : 0.38
[('2', '-8'), ('2', '-9'), ('3', '-12')] => [('3', '-11')] : 1.0
[('2', '-8'), ('2', '-9')] => [('3', '-12'), ('3', '-11')] : 0.35
[('2', '-8')] => [('2', '-9'), ('3', '-12'), ('3', '-11')] : 0.29
[('8', '-11'), ('8', '-13'), ('8', '-12')] => [('7', '-14')] : 1.0
[('8', '-11'), ('8', '-13')] => [('8', '-12'), ('7', '-14')] : 1.0
[('8', '-11')] => [('8', '-13'), ('8', '-12'), ('7', '-14')] : 0.33
[('7', '-14'), ('8', '-13'), ('8', '-12')] => [('8', '-11')] : 0.63
[('7', '-14'), ('8', '-13')] => [('8', '-12'), ('8', '-11')] : 0.45
[('7', '-14')] => [('8', '-13'), ('8', '-12'), ('8', '-11')] : 0.28
[('2', '-9'), ('3', '-12'), ('3', '-11')] => [('2', '-8')] : 0.86
[('2', '-9'), ('3', '-12')] => [('3', '-11'), ('2', '-8')] : 0.75
[('2', '-9')] => [('3', '-12'), ('3', '-11'), ('2', '-8')] : 0.26
[('3', '-11'), ('2', '-7'), ('2', '-8')] => [('3', '-10')] : 1.0
[('3', '-11'), ('2', '-7')] => [('2', '-8'), ('3', '-10')] : 0.88
[('3', '-11')] => [('2', '-7'), ('2', '-8'), ('3', '-10')] : 0.28
[('3', '-12'), ('2', '-8'), ('3', '-11')] => [('2', '-9')] : 1.0
[('3', '-12'), ('2', '-8')] => [('3', '-11'), ('2', '-9')] : 1.0
[('3', '-12')] => [('2', '-8'), ('3', '-11'), ('2', '-9')] : 0.3
[('7', '-12'), ('6', '-15'), ('7', '-11')] => [('7', '-13')] : 1.0
[('7', '-12'), ('6', '-15')] => [('7', '-11'), ('7', '-13')] : 0.83
[('7', '-12')] => [('6', '-15'), ('7', '-11'), ('7', '-13')] : 0.25
[('2', '-6'), ('3', '-10'), ('3', '-8')] => [('3', '-9')] : 1.0
[('2', '-6'), ('3', '-10')] => [('3', '-8'), ('3', '-9')] : 0.63
[('2', '-7'), ('3', '-9'), ('2', '-5')] => [('2', '-6')] : 0.86
[('2', '-7'), ('3', '-9')] => [('2', '-5'), ('2', '-6')] : 0.55
[('2', '-7')] => [('3', '-9'), ('2', '-5'), ('2', '-6')] : 0.27
[('3', '-10'), ('2', '-6'), ('2', '-5')] => [('2', '-7')] : 0.83
[('3', '-10'), ('2', '-6')] => [('2', '-5'), ('2', '-7')] : 0.63
[('6', '-15'), ('7', '-15'), ('5', '-15')] => [('4', '-14')] : 0.83
[('6', '-15'), ('7', '-15')] => [('5', '-15'), ('4', '-14')] : 0.5
[('3', '-8'), ('2', '-4'), ('2', '-6')] => [('4', '-9')] : 0.63
[('3', '-8'), ('2', '-4')] => [('2', '-6'), ('4', '-9')] : 0.63
[('3', '-8')] => [('2', '-4'), ('2', '-6'), ('4', '-9')] : 0.29
[('4', '-14'), ('7', '-15'), ('5', '-15')] => [('4', '-13')] : 1.0
[('4', '-14'), ('7', '-15')] => [('5', '-15'), ('4', '-13')] : 1.0
[('4', '-14')] => [('7', '-15'), ('5', '-15'), ('4', '-13')] : 0.38
[('2', '-8'), ('3', '-11'), ('2', '-7')] => [('3', '-10')] : 1.0
[('2', '-8'), ('3', '-11')] => [('2', '-7'), ('3', '-10')] : 0.7
[('2', '-8')] => [('3', '-11'), ('2', '-7'), ('3', '-10')] : 0.33
[('4', '-14'), ('5', '-15'), ('4', '-13')] => [('7', '-15')] : 1.0
[('4', '-14'), ('5', '-15')] => [('4', '-13'), ('7', '-15')] : 0.71
[('4', '-14')] => [('5', '-15'), ('4', '-13'), ('7', '-15')] : 0.38
[('8', '-12'), ('7', '-13'), ('7', '-14')] => [('8', '-13')] : 0.71
[('8', '-12'), ('7', '-13')] => [('7', '-14'), ('8', '-13')] : 0.38
[('8', '-12')] => [('7', '-13'), ('7', '-14'), ('8', '-13')] : 0.29
[('3', '-10'), ('3', '-11'), ('2', '-6')] => [('2', '-5')] : 1.0
[('3', '-10'), ('3', '-11')] => [('2', '-6'), ('2', '-5')] : 0.32
[('5', '-17'), ('6', '-16'), ('8', '-12')] => [('7', '-15')] : 1.0
[('5', '-17'), ('6', '-16')] => [('8', '-12'), ('7', '-15')] : 0.56
[('5', '-17')] => [('6', '-16'), ('8', '-12'), ('7', '-15')] : 0.33
[('9', '-11'), ('9', '-12'), ('8', '-13')] => [('6', '-15')] : 0.83
[('9', '-11'), ('9', '-12')] => [('8', '-13'), ('6', '-15')] : 0.71
[('9', '-11')] => [('9', '-12'), ('8', '-13'), ('6', '-15')] : 0.42
[('2', '-8'), ('2', '-5'), ('2', '-9')] => [('2', '-7')] : 1.0
[('2', '-8'), ('2', '-5')] => [('2', '-9'), ('2', '-7')] : 0.71
[('3', '-9'), ('2', '-5'), ('3', '-11')] => [('2', '-7')] : 0.83
[('3', '-9'), ('2', '-5')] => [('3', '-11'), ('2', '-7')] : 0.56
[('2', '-6'), ('3', '-7'), ('2', '-5')] => [('3', '-9')] : 0.63
[('2', '-6'), ('3', '-7')] => [('2', '-5'), ('3', '-9')] : 0.38
[('2', '-4'), ('3', '-8'), ('4', '-9')] => [('3', '-7')] : 1.0
[('2', '-4'), ('3', '-8')] => [('4', '-9'), ('3', '-7')] : 0.63
[('2', '-4')] => [('3', '-8'), ('4', '-9'), ('3', '-7')] : 0.38
[('3', '-7'), ('2', '-4'), ('3', '-8')] => [('3', '-9')] : 0.71
[('3', '-7'), ('2', '-4')] => [('3', '-8'), ('3', '-9')] : 0.63
[('3', '-7')] => [('2', '-4'), ('3', '-8'), ('3', '-9')] : 0.33
[('3', '-10'), ('4', '-12'), ('3', '-9')] => [('4', '-13')] : 0.83
[('3', '-10'), ('4', '-12')] => [('3', '-9'), ('4', '-13')] : 0.5
[('2', '-6'), ('3', '-9'), ('3', '-11')] => [('3', '-10')] : 1.0
[('2', '-6'), ('3', '-9')] => [('3', '-11'), ('3', '-10')] : 0.42
[('3', '-9'), ('4', '-12'), ('4', '-13')] => [('3', '-10')] : 1.0
[('3', '-9'), ('4', '-12')] => [('4', '-13'), ('3', '-10')] : 0.83
[('3', '-7'), ('2', '-6'), ('3', '-9')] => [('2', '-5')] : 0.71
[('3', '-7'), ('2', '-6')] => [('3', '-9'), ('2', '-5')] : 0.38
[('3', '-7')] => [('2', '-6'), ('3', '-9'), ('2', '-5')] : 0.33
[('5', '-17'), ('7', '-15'), ('8', '-12')] => [('6', '-16')] : 1.0
[('5', '-17'), ('7', '-15')] => [('8', '-12'), ('6', '-16')] : 0.71
[('5', '-17')] => [('7', '-15'), ('8', '-12'), ('6', '-16')] : 0.33
[('3', '-10'), ('8', '-11'), ('3', '-9')] => [('2', '-6')] : 0.83
[('3', '-10'), ('8', '-11')] => [('3', '-9'), ('2', '-6')] : 0.63
[('3', '-9'), ('2', '-6'), ('4', '-11')] => [('3', '-10')] : 1.0
[('3', '-9'), ('2', '-6')] => [('4', '-11'), ('3', '-10')] : 0.42
[('3', '-10'), ('3', '-11'), ('2', '-6')] => [('3', '-9')] : 0.83
[('3', '-10'), ('3', '-11')] => [('2', '-6'), ('3', '-9')] : 0.26
[('3', '-12'), ('2', '-8'), ('2', '-9')] => [('2', '-10')] : 0.83
[('3', '-12'), ('2', '-8')] => [('2', '-9'), ('2', '-10')] : 0.83
[('3', '-12')] => [('2', '-8'), ('2', '-9'), ('2', '-10')] : 0.25
[('3', '-12'), ('4', '-13'), ('3', '-11')] => [('3', '-10')] : 0.63
[('3', '-12'), ('4', '-13')] => [('3', '-11'), ('3', '-10')] : 0.56
[('3', '-12')] => [('4', '-13'), ('3', '-11'), ('3', '-10')] : 0.25
[('2', '-6'), ('2', '-4'), ('3', '-7')] => [('4', '-9')] : 0.71
[('2', '-6'), ('2', '-4')] => [('3', '-7'), ('4', '-9')] : 0.5
[('2', '-8'), ('3', '-12'), ('2', '-9')] => [('4', '-14')] : 0.83
[('2', '-8'), ('3', '-12')] => [('2', '-9'), ('4', '-14')] : 0.83
[('3', '-7'), ('2', '-5'), ('3', '-8')] => [('2', '-6')] : 1.0
[('3', '-7'), ('2', '-5')] => [('3', '-8'), ('2', '-6')] : 0.78
[('3', '-7')] => [('2', '-5'), ('3', '-8'), ('2', '-6')] : 0.47
[('2', '-9'), ('4', '-13'), ('4', '-14')] => [('3', '-11')] : 1.0
[('2', '-9'), ('4', '-13')] => [('4', '-14'), ('3', '-11')] : 1.0
[('2', '-6'), ('2', '-7'), ('3', '-9')] => [('3', '-8')] : 0.67
[('2', '-6'), ('2', '-7')] => [('3', '-9'), ('3', '-8')] : 0.4
[('2', '-6')] => [('2', '-7'), ('3', '-9'), ('3', '-8')] : 0.25
[('2', '-6'), ('2', '-7'), ('2', '-5')] => [('3', '-9')] : 0.6
[('2', '-6'), ('2', '-7')] => [('2', '-5'), ('3', '-9')] : 0.4
[('2', '-6')] => [('2', '-7'), ('2', '-5'), ('3', '-9')] : 0.25
[('4', '-9'), ('2', '-5'), ('3', '-8')] => [('2', '-6')] : 1.0
[('4', '-9'), ('2', '-5')] => [('3', '-8'), ('2', '-6')] : 1.0
[('4', '-9')] => [('2', '-5'), ('3', '-8'), ('2', '-6')] : 0.36
[('2', '-8'), ('2', '-10'), ('2', '-7')] => [('2', '-9')] : 1.0
[('2', '-8'), ('2', '-10')] => [('2', '-7'), ('2', '-9')] : 0.56
[('5', '-15'), ('3', '-11'), ('2', '-9')] => [('3', '-10')] : 1.0
[('5', '-15'), ('3', '-11')] => [('2', '-9'), ('3', '-10')] : 1.0
[('3', '-12'), ('3', '-11'), ('4', '-13')] => [('4', '-14')] : 0.63
[('3', '-12'), ('3', '-11')] => [('4', '-13'), ('4', '-14')] : 0.33
[('3', '-12')] => [('3', '-11'), ('4', '-13'), ('4', '-14')] : 0.25
[('2', '-4'), ('2', '-6'), ('2', '-5')] => [('3', '-8')] : 0.8
[('2', '-4'), ('2', '-6')] => [('2', '-5'), ('3', '-8')] : 0.8
[('2', '-4')] => [('2', '-6'), ('2', '-5'), ('3', '-8')] : 0.62
[('3', '-10'), ('3', '-11'), ('4', '-13')] => [('3', '-12')] : 0.71
[('3', '-10'), ('3', '-11')] => [('4', '-13'), ('3', '-12')] : 0.26
[('7', '-15'), ('8', '-13'), ('5', '-17')] => [('7', '-14')] : 0.83
[('7', '-15'), ('8', '-13')] => [('5', '-17'), ('7', '-14')] : 0.56
[('7', '-15')] => [('8', '-13'), ('5', '-17'), ('7', '-14')] : 0.31
[('2', '-8'), ('2', '-7'), ('2', '-9')] => [('2', '-6')] : 0.55
[('2', '-8'), ('2', '-7')] => [('2', '-9'), ('2', '-6')] : 0.4
[('2', '-8')] => [('2', '-7'), ('2', '-9'), ('2', '-6')] : 0.29
[('2', '-7'), ('2', '-5'), ('3', '-11')] => [('3', '-9')] : 0.83
