[('8', '-8')] => [('8', '-9')] : 0.65
[('4', '-15')] => [('6', '-16')] : 0.38
[('6', '-11')] => [('6', '-9')] : 0.28
[('3', '-13')] => [('3', '-12')] : 0.76
[('2', '-9')] => [('3', '-12')] : 0.38
[('2', '-16')] => [('3', '-16')] : 0.57
[('8', '-9')] => [('9', '-8')] : 0.44
[('3', '-14')] => [('3', '-12')] : 0.56
[('7', '-11')] => [('7', '-12')] : 0.62
[('7', '-8')] => [('8', '-5')] : 0.27
[('7', '-13')] => [('6', '-15')] : 0.39
[('6', '-10')] => [('6', '-12')] : 0.26
[('8', '-11')] => [('8', '-9')] : 0.25
[('4', '-9')] => [('5', '-11')] : 0.33
[('6', '-9')] => [('7', '-7')] : 0.38
[('6', '-11')] => [('5', '-11')] : 0.5
[('5', '-12')] => [('5', '-11')] : 0.47
[('3', '-10')] => [('3', '-8')] : 0.33
[('2', '-8')] => [('2', '-5')] : 0.3
[('3', '-7')] => [('2', '-4')] : 0.48
[('2', '-13')] => [('2', '-11')] : 0.67
[('7', '-14')] => [('8', '-13')] : 0.46
[('3', '-8')] => [('2', '-6')] : 0.54
[('2', '-9')] => [('2', '-6')] : 0.28
[('2', '-9')] => [('3', '-10')] : 0.47
[('2', '-4')] => [('3', '-10')] : 0.36
[('7', '-8')] => [('6', '-9')] : 0.38
[('7', '-6')] => [('7', '-7')] : 0.65
[('7', '-14')] => [('7', '-13')] : 0.58
[('3', '-13')] => [('3', '-11')] : 0.53
[('6', '-11')] => [('6', '-10')] : 0.43
[('4', '-17')] => [('4', '-18')] : 0.39
[('7', '-10')] => [('7', '-11')] : 0.56
[('4', '-14')] => [('5', '-15')] : 0.41
[('2', '-7')] => [('3', '-8')] : 0.34
[('6', '-10')] => [('6', '-11')] : 0.56
[('7', '-11')] => [('8', '-9')] : 0.33
[('7', '-14')] => [('6', '-14')] : 0.46
[('6', '-14')] => [('7', '-13')] : 0.57
[('8', '-5')] => [('7', '-7')] : 0.67
[('2', '-5')] => [('2', '-6')] : 0.82
[('4', '-18')] => [('3', '-17')] : 0.29
