[('2', '-7'), ('2', '-9')] => [('2', '-8')] : 1.0
[('2', '-7')] => [('2', '-9'), ('2', '-8')] : 0.49
[('7', '-13'), ('6', '-14')] => [('6', '-13')] : 0.5
[('7', '-13')] => [('6', '-14'), ('6', '-13')] : 0.29
[('3', '-11'), ('2', '-10')] => [('3', '-12')] : 0.85
[('3', '-11')] => [('2', '-10'), ('3', '-12')] : 0.36
[('2', '-7'), ('2', '-5')] => [('2', '-6')] : 0.96
[('2', '-7')] => [('2', '-5'), ('2', '-6')] : 0.43
[('7', '-11'), ('7', '-12')] => [('7', '-13')] : 0.63
[('7', '-11')] => [('7', '-12'), ('7', '-13')] : 0.4
[('3', '-10'), ('2', '-9')] => [('3', '-11')] : 0.78
[('3', '-10')] => [('2', '-9'), ('3', '-11')] : 0.34
[('6', '-14'), ('7', '-12')] => [('7', '-13')] : 0.82
[('6', '-14')] => [('7', '-12'), ('7', '-13')] : 0.3
[('3', '-12'), ('4', '-13')] => [('3', '-11')] : 0.89
[('3', '-12')] => [('4', '-13'), ('3', '-11')] : 0.36
[('2', '-8'), ('2', '-9')] => [('2', '-7')] : 0.68
[('2', '-8')] => [('2', '-9'), ('2', '-7')] : 0.5
[('3', '-11'), ('3', '-12')] => [('2', '-10')] : 0.56
[('3', '-11')] => [('3', '-12'), ('2', '-10')] : 0.36
